firstnameid	lastnameid	playerjerseynameid	commonnameid	role4	role3	gkglovetypecode	role5	role2	role1	eyebrowcode	skintypecode	haircolorcode	facialhairtypecode	curve	jerseystylecode	agility	tattooback	accessorycode4	gksavetype	positioning	tattooleftarm	hairtypecode	facepsdlayer0	standingtackle	preferredposition3	longpassing	penalties	animfreekickstartposcode	lipcolor	isretiring	longshots	gkdiving	icontrait2	interceptions	shoecolorcode2	crossing	potential	gkreflexes	finishingcode1	reactions	composure	skinsurfacepack	vision	contractvaliduntil	finishing	dribbling	slidingtackle	accessorycode3	preferredposition5	accessorycolourcode1	headtypecode	driref	sprintspeed	undershortstyle	height	hasseasonaljersey	tattoohead	preferredposition2	strength	shoetypecode	birthdate	preferredposition1	tattooleftleg	skinmakeup	ballcontrol	phypos	shotpower	trait1	socklengthcode	weight	hashighqualityhead	eyedetail	tattoorightarm	icontrait1	balance	gender	headassetid	gkkicking	defspe	internationalrep	preferredposition6	shortpassing	freekickaccuracy	skillmoves	faceposerpreset	usercaneditname	avatarpomid	finishingcode2	aggression	acceleration	paskic	headingaccuracy	iscustomized	preferredposition7	runningcode2	modifier	gkhandling	eyecolorcode	jerseysleevelengthcode	sockstylecode	accessorycolourcode3	accessorycode1	playerjointeamdate	headclasscode	tattoofront	nationality	preferredfoot	sideburnscode	weakfootabilitytypecode	jumping	personality	gkkickstyle	stamina	playerid	accessorycolourcode4	gkpositioning	headvariation	skillmoveslikelihood	trait2	shohan	skintonecode	shortstyle	overallrating	smallsidedshoetypecode	emotion	runstylecode	facepsdlayer1	muscularitycode	skincomplexion	jerseyfit	accessorycode2	shoedesigncode	shoecolorcode1	hairstylecode	bodytypecode	animpenaltiesstartposcode	pacdiv	defensiveawareness	runningcode1	preferredposition4	volleys	accessorycolourcode2	tattoorightleg	facialhaircolorcode
34846	34355	34355	0	0	0	143	0	0	1	60201	0	15	0	12	1	36	0	0	0	9	0	1078	0	14	-1	22	10	0	0	0	6	60	0	12	31	10	77	62	0	57	27	223101	33	2027	9	5	11	0	-1	0	2519	62	37	0	188	3	0	-1	61	103	155075	0	0	0	15	55	45	0	0	82	0	2	0	0	39	0	79461	60	33	1	-1	23	14	0	0	0	0	0	27	31	60	10	0	-1	0	1	57	4	0	1	0	0	161698	1	0	9	1	0	3	54	4	0	20	79461	0	55	0	0	0	57	2	0	59	503	3	0	0	0	2	2	0	0	30	0	5	0	60	10	0	-1	5	0	0	19
10293	7654	44307	10289	0	0	0	0	0	11	60201	0	6	0	32	1	40	0	0	0	32	0	660	0	55	-1	34	41	0	0	0	29	12	0	52	31	30	64	12	0	48	44	223101	39	2026	24	36	55	0	-1	0	13	39	58	0	189	3	0	-1	65	126	154421	5	0	0	37	58	48	0	0	80	0	2	0	0	53	0	79463	6	54	1	-1	42	33	1	0	0	0	0	50	61	37	61	0	-1	0	0	6	3	0	1	0	0	161554	1	0	45	1	0	2	67	2	0	50	79463	0	6	0	1	0	31	1	0	54	502	2	0	0	0	1	0	0	0	30	0	4	0	59	50	0	-1	31	0	0	1
3002	7981	7981	0	0	0	0	0	0	41	60201	0	0	0	64	1	71	0	0	0	72	0	728	0	29	-1	49	65	0	0	0	68	12	0	26	31	53	81	5	0	65	66	123101	61	2028	73	68	25	0	-1	0	6509	69	78	0	173	3	0	-1	66	98	153504	25	0	0	70	67	74	0	1	65	0	2	0	0	76	1	79467	14	30	1	-1	65	58	2	0	0	0	0	62	76	59	68	0	-1	0	0	11	9	0	1	0	0	161698	1	0	47	1	0	3	77	4	0	69	79467	0	5	0	2	0	71	6	0	71	500	3	0	0	0	6	0	0	0	30	0	2	0	77	23	0	-1	67	0	0	0
44308	12113	12113	0	0	0	0	0	0	11	60201	0	21	27	35	1	43	0	0	0	26	0	1	0	67	-1	41	50	0	0	0	23	7	0	67	31	33	72	7	0	55	50	223101	35	2027	30	50	67	0	-1	0	1019	51	79	0	181	3	0	3	70	323	152309	5	0	0	51	70	46	0	0	73	0	2	0	0	65	0	79470	6	65	1	-1	60	34	1	0	0	0	0	75	77	44	64	0	-1	0	0	7	9	0	1	0	0	161698	1	0	103	1	0	2	77	3	0	65	79470	0	11	0	1	0	33	9	0	66	502	3	0	0	0	9	0	0	0	30	0	3	0	78	62	0	-1	37	0	0	21
36162	10895	10895	0	0	0	0	0	0	38	60201	0	6	257	51	1	65	0	0	0	52	0	7	0	39	-1	50	60	0	0	0	50	15	0	30	31	55	59	5	0	42	60	223101	53	2028	67	66	36	0	-1	0	1508	63	67	0	178	3	0	16	55	72	152060	27	0	0	60	52	60	0	1	70	0	2	0	0	72	0	79472	8	36	1	-1	60	50	1	0	0	0	0	38	67	55	45	0	-1	0	0	12	9	0	1	0	0	161698	1	0	18	1	0	3	54	4	0	55	79472	0	14	0	1	0	60	4	0	59	501	3	0	0	0	4	2	0	0	30	0	1	0	67	35	0	-1	50	0	0	6
32576	3988	3987	32569	0	0	0	0	0	18	60201	0	6	0	57	1	65	0	0	0	56	0	25	0	56	-1	62	40	0	0	0	37	9	0	52	31	59	72	14	0	55	56	223101	58	2027	53	60	57	0	-1	0	12	60	70	0	165	3	0	-1	45	172	154577	14	0	0	60	53	53	0	1	60	0	2	0	0	65	0	79474	12	53	1	-1	62	35	1	0	0	0	0	54	70	59	37	0	-1	0	0	14	2	0	1	0	0	161698	1	0	45	1	0	2	43	2	0	71	79474	0	10	0	1	0	49	2	0	59	503	4	0	0	0	2	0	0	0	30	0	8	0	70	56	0	-1	44	0	0	20
44309	24802	44309	0	0	0	0	0	0	18	60201	0	21	35	63	1	60	0	0	0	66	0	194	0	58	18	62	51	0	0	0	58	6	0	61	31	60	72	9	0	64	65	220101	64	2026	63	65	56	0	-1	0	1038	64	48	0	168	0	0	10	78	441	153799	14	0	0	64	68	53	0	1	72	0	2	0	0	65	0	79478	11	56	1	-1	65	50	1	0	0	0	0	63	54	63	42	0	-1	0	0	8	9	0	1	0	0	161698	1	0	117	1	0	3	58	4	0	55	79478	0	10	0	1	0	58	10	0	63	500	3	0	0	0	6	0	0	0	30	0	9	0	51	56	0	-1	40	0	0	21
28578	24901	28578	28578	0	0	0	0	36	41	60201	6	0	29	56	1	61	0	0	0	63	0	1065	0	20	12	51	55	0	0	0	62	10	0	25	31	54	73	6	0	56	57	223101	58	2030	67	62	21	0	-1	0	1528	62	60	0	183	3	0	23	57	317	153512	25	0	0	64	56	68	0	2	73	0	2	0	0	63	0	79479	14	27	1	-1	60	49	1	0	0	0	0	47	59	56	64	0	-1	0	0	14	9	0	1	0	0	161699	1	0	54	1	0	4	63	2	0	60	79479	0	14	0	1	0	65	5	0	63	500	4	0	0	0	5	0	0	0	30	0	2	0	60	26	0	-1	60	0	0	0
16547	3684	44310	16549	0	0	0	0	0	18	60201	0	3	27	57	1	67	0	0	0	59	0	236	0	64	10	67	48	0	0	0	53	5	0	59	31	63	78	10	0	67	67	223101	66	2028	50	63	58	0	-1	0	2015	65	63	0	185	3	0	18	70	34	154408	14	0	0	67	68	56	0	0	75	0	2	0	0	56	0	79480	5	62	1	-1	67	40	1	0	0	0	0	65	66	64	70	0	-1	0	0	6	9	0	1	0	0	161729	1	0	45	1	0	3	73	2	0	65	79480	0	8	0	1	0	52	4	0	65	501	2	0	0	0	4	0	0	0	30	0	4	0	64	62	0	-1	38	0	0	3
24958	22768	22768	0	0	0	0	0	0	11	60201	0	1	0	35	1	59	0	0	0	29	0	279	0	62	-1	55	43	0	0	0	39	6	0	60	31	29	82	12	0	54	48	123101	34	2028	42	35	57	0	-1	0	5514	46	69	0	174	3	0	-1	64	106	155381	5	0	0	52	60	41	0	1	65	0	2	0	0	68	1	79483	14	60	1	-1	57	37	1	0	0	0	0	51	62	44	64	0	-1	0	0	14	1	0	1	0	8	161698	1	0	21	1	0	2	68	4	0	58	79483	0	14	0	1	0	40	2	0	59	502	3	0	0	0	4	0	0	0	30	0	1	0	66	56	0	-1	33	0	0	5
37251	3076	37252	37252	0	0	20	0	0	1	60201	0	5	0	13	1	30	0	0	0	6	0	297	0	12	-1	18	19	0	0	0	6	56	0	13	0	11	66	59	0	47	35	223101	35	2026	5	8	12	0	-1	0	3513	59	16	0	190	3	0	-1	56	2	153898	0	0	0	12	54	38	0	2	80	0	2	0	0	50	0	79487	50	26	1	-1	16	13	0	0	0	0	0	16	33	50	11	0	-1	0	1	52	1	0	1	0	0	160967	1	0	45	1	0	2	50	3	0	25	79487	0	54	0	0	0	52	2	0	55	500	2	0	0	0	2	2	0	0	0	0	6	0	56	6	0	-1	9	0	0	5
30902	1157	1157	0	0	0	0	0	0	35	60201	0	0	248	47	1	62	0	0	0	49	0	155	0	26	12	37	45	0	0	0	53	9	0	19	31	46	60	10	0	41	41	223101	49	2028	57	61	25	0	-1	0	3517	58	73	0	170	3	0	27	45	379	152743	23	0	0	55	44	71	0	0	66	0	2	0	0	84	0	79490	8	25	1	-1	44	35	1	0	0	0	0	32	69	44	38	0	-1	0	0	14	3	0	1	0	0	161698	1	0	183	1	0	4	41	2	0	52	79490	0	8	0	2	0	57	4	0	55	501	3	0	0	0	4	0	0	0	30	0	7	0	71	23	0	-1	45	0	0	0
8446	44311	44311	0	0	0	0	0	0	7	60201	0	20	257	34	1	56	0	0	0	51	0	549	0	60	-1	32	48	0	0	0	33	6	0	53	31	58	71	7	0	59	45	223101	36	2029	29	66	64	0	-1	0	1037	56	61	0	181	3	0	16	49	128	154736	7	0	0	42	52	33	0	2	70	0	2	0	0	66	0	79493	7	55	1	-1	33	38	1	0	0	0	0	52	65	39	54	0	-1	0	2	15	9	0	1	0	0	161698	1	0	126	2	0	2	52	4	0	56	79493	0	12	0	1	0	33	5	0	57	501	3	0	0	0	5	0	0	0	30	0	2	0	63	49	0	-1	29	0	0	0
305	1111	305	0	0	0	0	0	0	18	60201	0	21	35	31	1	59	0	0	0	50	0	549	0	42	-1	49	43	0	0	0	34	10	0	43	31	36	58	15	0	49	38	223101	48	2028	28	48	43	0	-1	0	1000	48	62	0	178	1	0	-1	58	370	153852	14	0	0	43	59	53	0	1	77	0	2	0	0	66	0	79494	13	40	1	-1	56	36	1	0	0	0	0	57	62	47	44	0	-1	0	0	8	9	0	1	0	0	161669	1	0	183	1	0	2	48	4	0	63	79494	0	7	0	1	0	36	4	0	48	502	3	0	0	0	4	0	0	0	30	0	1	0	62	34	0	-1	35	0	0	21
32060	32315	32315	0	0	0	0	0	0	41	60201	0	21	260	44	1	56	0	0	0	50	0	1084	0	22	-1	35	69	0	0	0	58	8	0	25	31	35	62	6	0	55	45	223101	45	2026	61	45	25	0	-1	0	1542	47	58	0	185	3	0	-1	67	72	153630	25	0	0	46	58	60	0	0	80	0	2	0	0	56	0	79495	14	28	1	-1	46	40	1	0	0	0	0	32	56	42	61	0	-1	0	0	14	9	0	1	0	0	161698	1	0	7	1	0	3	66	2	0	60	79495	0	14	0	1	0	60	6	0	55	501	3	0	0	0	6	0	0	0	30	0	5	0	57	26	0	-1	50	0	0	21
22196	44312	44312	0	0	0	0	0	0	41	60201	0	3	251	26	1	48	0	0	0	60	0	25	0	30	-1	26	65	0	0	0	54	13	0	27	31	34	62	8	0	53	51	223101	46	2026	63	56	19	0	-1	0	1012	55	71	0	193	3	0	-1	79	131	151902	25	0	0	59	73	62	0	1	82	0	2	0	0	41	0	79496	12	31	1	-1	45	30	1	0	0	0	0	59	63	38	70	0	-1	0	0	8	3	0	1	0	0	161333	1	0	18	1	0	3	78	2	0	72	79496	0	12	0	1	0	60	9	0	61	503	2	0	0	0	9	0	0	0	30	0	5	0	67	25	0	-1	53	0	0	0
22230	5449	5449	0	0	0	0	0	0	14	60201	0	3	0	45	1	60	0	0	0	35	0	1061	0	60	-1	59	55	0	0	0	42	5	0	59	31	54	62	15	0	57	42	223101	39	2028	42	56	60	0	-1	0	10	57	63	0	172	3	0	14	52	318	153222	10	0	0	55	53	55	0	0	70	0	2	0	0	81	0	79497	9	56	1	-1	66	48	1	0	0	0	0	61	60	55	50	0	-1	0	1	14	1	0	1	0	0	161698	1	0	18	1	0	3	52	3	0	50	79497	0	5	0	1	0	45	2	0	58	500	3	0	0	0	2	2	0	0	30	0	2	0	62	49	0	-1	35	0	0	3
8150	23198	23198	0	0	0	0	0	0	7	60201	0	0	289	32	1	57	0	0	0	42	0	1	0	61	-1	35	43	0	0	0	34	15	0	58	31	52	60	12	0	54	41	223101	38	2028	30	62	65	0	-1	0	1042	56	67	0	175	3	0	16	51	163	151565	7	0	0	46	54	36	0	2	69	0	2	0	0	76	0	79498	13	60	1	-1	38	31	1	0	0	0	0	57	66	40	53	0	-1	0	2	14	9	0	1	0	0	161694	1	0	110	2	0	2	55	3	0	58	79498	0	14	0	1	0	33	8	0	59	502	3	0	0	0	8	0	0	0	30	0	2	0	67	60	0	-1	28	0	0	0
228	14912	14912	0	0	0	0	0	0	18	60201	0	0	257	50	1	65	0	0	0	55	0	28	0	47	23	67	53	0	0	0	45	15	0	45	31	55	63	6	0	54	63	223101	64	2027	44	62	45	0	-1	0	1502	63	64	0	176	3	0	18	46	123	152044	14	0	0	65	51	49	0	1	65	0	2	0	0	61	0	79499	8	46	1	-1	70	48	1	0	0	0	0	56	63	63	48	0	-1	0	0	7	9	0	1	0	0	161693	1	0	18	1	0	4	48	4	0	58	79499	0	7	0	2	0	46	5	0	61	503	3	0	0	0	5	2	0	0	30	0	1	0	64	46	0	-1	41	0	0	0
27577	3061	44313	0	0	0	0	0	0	11	60201	0	21	0	27	1	47	0	0	0	31	0	201	0	64	-1	43	35	0	0	0	20	12	0	53	31	29	65	5	0	49	43	223101	28	2028	24	40	61	0	-1	0	1003	40	69	0	193	1	0	-1	80	363	152604	5	0	0	36	72	39	0	2	82	0	2	0	0	44	0	79503	7	57	1	-1	47	20	1	0	0	0	0	62	66	37	57	0	-1	0	0	6	9	0	1	0	0	161698	1	0	21	1	0	3	74	3	0	63	79503	0	12	0	1	0	27	6	0	59	501	3	0	0	0	5	0	0	0	30	0	4	0	68	51	0	-1	19	0	0	0
7277	35922	35922	0	0	0	0	0	0	12	60201	0	0	35	28	1	52	0	0	0	20	0	82	0	57	-1	48	34	0	0	0	21	7	0	58	31	27	69	14	0	55	40	223101	32	2029	18	41	56	0	-1	0	1021	46	75	0	180	3	0	-1	64	173	154593	5	0	0	48	61	39	0	0	69	0	2	0	0	68	0	79504	11	57	1	-1	53	22	1	0	0	0	0	55	74	40	59	0	-1	0	0	8	9	0	1	0	0	161705	1	0	103	1	0	3	71	4	0	59	79504	0	5	0	1	0	24	9	0	58	503	3	0	0	0	9	2	0	0	30	0	2	0	75	56	0	-1	29	0	0	0
4339	33013	4349	4349	0	0	0	0	0	11	60201	0	20	16	32	1	51	0	0	0	25	0	77	0	70	-1	45	48	0	0	0	34	10	0	68	31	22	71	14	0	68	57	223101	34	2028	35	35	67	0	-1	0	9	47	55	0	191	3	0	-1	82	159	151735	5	0	0	55	77	49	0	2	85	0	2	0	0	61	0	79505	12	69	1	-1	59	50	1	0	0	0	0	65	52	43	71	0	-1	0	0	9	3	0	1	0	0	161706	1	0	54	2	0	2	79	4	0	75	79505	0	12	0	1	0	38	2	0	69	501	3	0	0	0	2	0	0	0	30	0	5	0	54	70	0	-1	32	0	0	0
2388	34657	2391	2391	0	0	0	0	0	31	60201	0	20	0	59	0	68	0	0	0	55	0	145	0	56	14	58	47	0	0	0	37	6	0	33	31	59	70	14	0	54	51	223101	61	2027	48	62	51	0	-1	0	4022	61	65	0	172	3	0	12	37	382	154929	18	0	0	61	45	51	0	1	60	0	2	0	0	64	0	79506	12	46	1	-1	60	51	1	0	0	0	0	46	64	59	47	0	-1	0	0	6	3	0	1	0	0	161722	1	0	38	1	0	3	41	2	0	59	79506	0	6	0	3	0	47	1	0	58	501	3	0	0	0	1	0	0	0	30	0	1	0	65	43	0	-1	45	0	0	0
4824	14987	14987	0	0	0	0	0	0	31	60201	0	5	0	51	1	65	0	0	0	66	0	118	0	34	14	57	41	0	0	0	62	10	0	26	31	44	77	9	0	58	64	223101	65	2029	62	63	27	0	-1	0	2027	63	70	0	185	3	0	25	61	379	154015	18	0	0	64	62	65	0	1	73	0	2	0	0	60	0	79512	8	33	1	-1	63	42	2	0	0	0	0	51	73	57	51	0	-1	0	0	13	1	0	1	0	0	161705	1	0	36	1	0	2	65	2	0	74	79512	0	12	0	2	0	61	3	0	64	501	3	0	0	0	3	2	0	0	30	0	5	0	71	34	0	-1	44	0	0	6
3380	9082	9082	0	0	0	0	0	0	14	60201	0	0	0	45	1	51	0	0	0	47	0	71	0	67	-1	60	50	0	0	0	42	11	0	53	31	43	77	13	0	59	63	223101	53	2029	44	68	65	0	-1	0	1023	63	58	0	196	3	0	14	85	77	154645	10	0	0	63	73	65	0	0	85	0	2	0	0	43	0	79513	11	59	1	-1	69	47	2	0	0	0	0	67	52	57	61	0	-1	0	1	12	9	0	1	0	0	161706	1	0	18	1	0	3	74	3	0	53	79513	0	15	0	1	0	48	9	0	62	503	3	0	0	0	9	0	0	0	30	0	5	0	55	51	0	-1	38	0	0	0
24269	38213	38213	0	0	0	0	0	9	7	60201	0	3	36	58	1	61	0	0	0	46	0	1106	0	59	-1	52	38	0	0	0	40	15	0	60	31	62	67	6	0	59	55	223101	54	2028	32	56	63	0	-1	0	46	59	69	0	181	3	0	16	52	72	152663	7	0	0	62	57	45	0	0	80	0	2	0	0	60	0	79514	14	59	1	-1	62	54	1	0	0	0	0	54	69	58	51	0	-1	0	2	7	3	0	1	0	9	161699	1	0	43	2	0	2	57	3	0	68	79514	0	11	0	1	0	37	2	0	64	501	3	0	0	0	2	0	0	0	30	0	2	0	69	59	0	-1	30	0	0	3
24245	7621	7621	0	0	0	0	0	0	11	60201	0	3	259	33	1	45	0	0	0	34	0	234	0	65	-1	38	41	0	0	0	26	9	0	55	31	34	64	6	0	47	48	223101	36	2028	24	33	63	0	-1	0	2504	38	65	0	184	3	0	3	59	382	153117	5	0	0	36	58	42	0	0	75	0	2	0	0	58	0	79515	12	60	1	-1	40	37	1	0	0	0	0	52	59	37	53	0	-1	0	0	10	2	0	1	0	0	161701	1	0	18	1	0	3	57	4	0	62	79515	0	12	0	1	0	30	2	0	57	501	3	0	0	0	2	0	0	0	30	0	2	0	62	61	0	-1	28	0	0	20
21043	13405	13405	0	0	0	0	0	0	3	2120301	0	2	0	52	1	74	0	0	0	53	0	930	0	61	-1	55	48	0	0	0	47	7	0	59	31	56	76	7	0	53	56	123101	54	2028	46	48	55	0	-1	0	5500	56	73	0	165	3	0	12	49	85	154367	3	0	0	59	54	47	0	2	55	0	1	0	0	71	1	79516	13	58	1	-1	59	41	2	0	0	0	0	55	69	56	54	0	-1	0	2	5	3	0	1	0	8	161698	1	0	21	1	0	2	54	2	0	64	79516	0	9	0	1	0	47	2	0	61	501	3	0	0	0	2	0	0	0	30	0	8	0	71	56	0	-1	44	0	0	6
18230	33078	33078	0	0	0	116	0	0	1	2090402	0	1	0	15	1	32	0	0	0	9	0	901	0	16	-1	31	18	0	0	0	8	57	0	10	31	14	73	59	0	54	26	123101	52	2027	9	11	13	0	-1	0	9011	59	35	0	176	1	0	-1	35	85	154042	0	0	0	15	58	43	0	2	68	0	1	0	0	45	1	79517	57	33	1	-1	27	16	0	0	0	0	0	24	31	57	15	0	-1	0	1	58	3	0	1	0	0	161698	1	0	21	1	0	1	38	2	0	22	79517	0	58	0	0	0	58	2	0	59	501	3	0	0	0	2	0	0	0	30	0	2	0	57	11	0	-1	7	0	0	0
21740	26679	26679	0	0	0	0	0	0	43	60201	0	3	0	66	1	78	0	0	0	69	0	623	0	28	-1	49	64	0	0	0	66	9	0	28	31	54	81	6	0	58	64	123101	56	2027	72	67	25	0	-1	0	5502	68	84	0	165	3	0	18	55	124	154343	25	0	0	69	58	69	0	0	56	0	2	0	0	72	1	79518	10	29	1	-1	62	56	2	0	0	0	0	59	83	57	51	0	-1	0	0	13	8	0	1	0	0	161698	1	0	4	1	0	4	67	3	0	63	79518	0	8	0	2	0	69	3	0	67	503	3	0	0	0	3	0	0	0	30	0	8	0	84	26	0	-1	65	0	0	20
38906	9762	9762	0	0	0	0	0	0	11	60201	0	5	0	48	1	66	0	0	0	37	0	581	0	75	-1	66	52	0	0	0	45	12	0	74	31	38	78	15	0	69	62	123101	54	2027	47	51	73	0	-1	1	5514	60	73	0	170	3	0	-1	68	362	152397	5	0	0	69	69	50	0	0	60	0	2	0	0	72	1	79519	11	73	1	-1	65	47	1	0	0	0	0	68	71	56	71	0	-1	0	0	11	1	0	1	0	16	161698	1	0	34	1	0	3	78	3	0	69	79519	0	7	0	1	0	47	2	0	72	501	3	0	0	0	2	0	0	0	30	0	8	0	72	72	0	-1	43	0	0	19
26570	22460	22460	0	0	0	0	0	23	30	60102	0	0	0	69	1	77	0	0	0	67	0	603	0	54	27	66	65	0	3	0	74	13	0	53	31	70	86	6	0	62	64	123101	68	2028	70	79	43	0	-1	0	5514	76	81	0	167	3	0	12	57	102	154564	16	0	0	77	60	71	8320	1	58	0	2	0	0	72	1	79520	13	51	1	-1	67	66	3	0	0	0	0	54	76	68	64	0	-1	0	1	13	9	0	1	0	0	161698	1	0	47	1	0	4	71	4	0	67	79520	0	11	0	3	0	70	3	0	73	501	3	0	0	0	3	0	0	0	30	0	8	0	79	44	0	-1	67	0	0	0
21735	35383	35383	0	0	0	0	0	3	11	60201	5	5	0	39	1	62	0	0	0	28	0	510	0	59	12	54	46	0	0	0	36	12	0	57	31	41	77	6	0	49	46	123101	47	2028	42	37	56	0	-1	0	5522	47	65	0	168	3	0	3	53	73	155376	5	0	0	52	51	38	0	1	60	0	2	0	0	70	1	79521	6	56	1	-1	57	37	1	0	0	0	0	43	67	49	56	0	-1	0	0	9	2	0	1	0	0	161698	1	0	21	1	0	2	58	4	0	51	79521	0	11	0	1	0	39	1	0	55	502	2	0	0	0	1	0	0	0	30	0	7	0	66	53	0	-1	34	0	0	5
34167	40961	40961	0	0	0	135	0	0	1	60201	0	5	0	13	1	25	0	0	0	8	0	741	0	14	-1	21	16	0	0	0	8	51	0	12	31	15	74	56	0	52	25	123101	47	2028	11	9	12	0	-1	0	9002	56	32	0	175	3	0	-1	38	382	155270	0	0	0	12	55	43	0	1	66	0	2	0	0	42	1	79522	57	25	1	-1	28	15	0	0	0	0	0	19	21	57	14	0	-1	0	1	52	1	0	1	0	0	161698	1	0	48	1	0	1	34	2	0	27	79522	0	55	0	0	0	52	2	0	55	501	2	0	0	0	2	0	0	0	30	0	3	0	51	11	0	-1	7	0	0	5
7086	8183	8183	0	0	0	0	0	10	6	2080501	0	5	0	63	1	68	0	0	0	58	0	909	0	70	12	65	57	0	0	0	50	13	0	69	31	67	80	8	0	62	60	123101	59	2028	52	61	66	0	-1	0	7011	63	74	0	170	3	0	7	58	71	154058	3	0	0	65	61	54	0	0	60	0	1	0	0	69	1	79524	11	66	1	-1	69	52	2	0	0	0	0	54	76	65	53	0	-1	0	2	11	3	0	1	0	0	161698	1	0	4	1	0	4	66	3	0	70	79524	0	5	0	1	0	53	2	0	69	501	3	0	0	0	2	0	0	0	30	0	8	0	75	65	0	-1	51	0	0	19
580	35292	35292	0	0	0	0	0	0	41	60201	0	6	0	31	1	53	0	0	0	63	0	686	0	18	-1	52	61	0	0	0	58	10	0	12	31	28	71	13	0	59	62	223101	63	2029	63	61	12	0	-1	0	2019	61	71	0	179	3	0	-1	52	163	154005	25	0	0	63	57	60	0	0	68	0	2	0	0	70	0	79525	7	19	1	-1	59	43	1	0	0	0	0	61	70	50	60	0	-1	0	0	11	2	0	1	0	0	161705	1	0	17	1	0	3	62	4	0	61	79525	0	12	0	1	0	61	2	0	62	501	3	0	0	0	2	2	0	0	30	0	1	0	71	13	0	-1	57	0	0	6
20999	22911	22911	0	0	0	0	0	0	18	60201	0	1	0	32	1	56	0	0	0	54	0	1062	0	56	-1	59	37	0	0	0	59	12	0	52	31	42	73	5	0	51	41	223101	55	2026	57	58	50	0	-1	0	2002	58	69	0	188	3	0	-1	58	72	154289	14	0	0	61	59	45	0	0	74	0	2	0	0	58	0	79526	5	47	1	-1	60	49	1	0	0	0	0	58	71	53	54	0	-1	0	0	5	1	0	1	0	0	161705	1	0	13	1	0	3	63	4	0	61	79526	0	14	0	1	0	53	2	0	58	501	3	0	0	0	2	2	0	0	30	0	5	0	70	32	0	-1	36	0	0	1
2092	41062	41062	0	0	0	0	0	0	11	60201	0	3	29	22	1	51	0	0	0	29	0	16	0	66	-1	55	31	0	0	0	17	7	0	65	31	27	75	8	0	61	49	223101	31	2029	18	42	65	0	-1	0	15	49	69	0	192	3	0	-1	75	127	153744	5	0	0	57	69	30	0	2	77	0	2	0	0	47	0	79527	9	65	1	-1	58	20	1	0	0	0	0	65	65	42	69	0	-1	0	0	15	3	0	1	0	0	161706	1	0	15	1	0	3	76	2	0	58	79527	0	10	0	1	0	22	4	0	66	503	3	0	0	0	4	2	0	0	30	0	5	0	67	64	0	-1	27	0	0	3
18136	28695	18181	18181	0	0	4	0	0	1	60201	0	21	39	14	1	37	0	0	0	7	0	36	0	11	-1	20	16	0	0	0	6	63	0	12	31	13	68	67	0	55	23	223101	50	2026	7	7	12	0	-1	0	1519	67	33	0	187	3	0	-1	61	441	152591	0	0	0	13	64	46	0	2	75	0	2	0	0	31	0	79528	61	29	1	-1	17	11	0	0	0	0	0	17	26	61	12	0	-1	0	1	62	9	3	1	0	0	161707	1	0	45	1	0	2	54	2	0	20	79528	0	64	0	0	0	62	3	0	64	500	2	0	0	0	3	0	0	0	30	0	5	0	63	9	0	-1	7	0	0	21
15281	19707	19707	0	0	0	0	0	0	7	60201	0	13	0	66	1	67	0	0	0	49	0	617	0	68	-1	66	65	0	0	0	58	13	0	65	14	68	70	6	0	67	66	123101	64	2028	50	67	65	0	-1	0	6002	69	73	0	163	3	0	16	64	0	151419	7	0	0	73	64	55	0	0	56	0	2	0	0	73	1	79529	5	66	1	-1	68	55	2	0	0	0	0	51	68	66	61	0	-1	0	2	7	5	0	1	0	0	161706	1	0	163	2	0	4	69	3	0	74	79529	0	10	0	2	0	52	4	0	70	501	2	0	0	0	4	0	0	0	15	0	7	0	71	68	0	-1	20	0	0	6
39724	27257	27257	0	0	0	0	0	0	27	2150000	0	0	253	50	1	74	0	0	0	46	0	113	0	30	-1	45	56	0	0	0	50	9	0	26	31	52	68	10	0	39	51	220101	47	2026	59	66	38	0	-1	0	5001	64	71	0	180	3	0	27	44	34	153954	16	0	0	62	47	64	0	1	70	0	6	0	0	75	0	79530	13	29	1	-1	50	48	2	0	0	0	0	41	78	49	40	0	-1	0	1	7	9	0	1	0	0	161713	1	0	18	1	0	2	46	3	0	56	79530	0	13	0	2	0	57	9	0	58	501	3	0	0	0	9	0	0	0	30	0	2	0	74	22	0	-1	59	0	0	0
34643	35360	35360	0	0	0	60	0	0	1	2120401	0	0	0	12	1	50	0	0	0	5	0	28	0	12	-1	27	13	0	0	0	9	61	0	8	31	13	68	59	0	55	33	240202	23	2027	6	12	11	0	-1	0	1007	59	50	0	191	3	0	-1	62	103	153920	0	0	0	18	58	45	0	2	73	0	1	0	0	46	0	79531	60	49	1	-1	22	12	0	0	0	0	0	21	49	60	13	0	-1	0	1	58	9	3	1	0	0	161698	1	0	18	1	0	2	61	4	0	33	79531	0	58	0	0	0	58	9	0	60	503	3	0	0	0	7	0	0	0	30	0	5	0	61	8	0	-1	5	0	0	0
